0	0.38626972	0.0	0.37302774	0.07249574	0.4530397	0.082555294	0.46048546	0.0
0	0.37302774	0.07249574	0.35592207	0.18985967	0.44146782	0.2044316	0.4530397	0.082555294
0	0.35592207	0.18985967	0.3341263	0.33973217	0.42750114	0.35454664	0.44146782	0.2044316
0	0.3341263	0.33973217	0.4275449	0.35363087	0.4108344	0.5393099	0.3071232	0.52203435
0	0.3071232	0.52203435	0.41135356	0.5393872	0.39072877	0.76322377	0.274693	0.7413478
0	0.274693	0.7413478	0.39124793	0.76330096	0.3714048	0.9817193	0.24217531	0.96249264
0	0.39129168	0.7623852	0.5067636	0.78509855	0.49907687	1.0	0.3714048	0.9817193
0	0.4113973	0.53847146	0.39077252	0.762308	0.5067636	0.78509855	0.5146332	0.554753
0	0.42750114	0.35454664	0.41087815	0.53839415	0.5146332	0.554753	0.52191424	0.3695156
0	0.4409049	0.20527111	0.5270582	0.21808888	0.52135134	0.3703541	0.42750114	0.35454664
0	0.4530397	0.082555294	0.53101987	0.091389306	0.5270582	0.21808888	0.4413803	0.20626408
0	0.4599673	0.0	0.4530397	0.082555294	0.53101987	0.091389306	0.5352203	0.0034662276
0	0.5352203	0.0034662276	0.53101987	0.091389306	0.6103824	0.10411903	0.6078795	0.014276385
0	0.53101987	0.091389306	0.52701443	0.21900463	0.61143535	0.23525372	0.6103824	0.10411903
0	0.52701443	0.21900463	0.61143535	0.23525372	0.614032	0.38875532	0.5213076	0.37126985
0	0.52182674	0.3713471	0.614032	0.38875532	0.6183434	0.57202744	0.5145894	0.5556688
0	0.5145894	0.5556688	0.6183434	0.57202744	0.6221053	0.81056035	0.5062017	0.78593725
0	0.5062017	0.78593725	0.6221053	0.81056035	0.626749	1.0	0.49907687	1.0
0	0.6221053	0.81056035	0.738879	0.8279338	0.7539019	1.0	0.626749	1.0
0	0.6183434	0.57202744	0.72196716	0.5911335	0.738879	0.8279338	0.6221053	0.81056035
0	0.6139882	0.3896711	0.70930845	0.40754175	0.72196716	0.5911335	0.6183434	0.57202744
0	0.6114791	0.23433794	0.6978881	0.25272834	0.70930845	0.40754175	0.6139445	0.39058682
0	0.6103824	0.10411903	0.6114791	0.23433794	0.6978881	0.25272834	0.6885316	0.12035827
0	0.6078795	0.014276385	0.6103824	0.10411903	0.6885316	0.12035827	0.6815761	0.02524087
