0	0.34053266	0.0062126834	0.4160345	0.0032111476	0.41492462	0.07956163	0.33477217	0.08550574
0	0.33477217	0.08550574	0.41492462	0.07956163	0.41230804	0.20101942	0.3253511	0.20447634
0	0.3253511	0.20447634	0.41178715	0.20104013	0.40794817	0.34920833	0.3142337	0.35385308
0	0.3137128	0.3538738	0.40846905	0.3491876	0.40454322	0.53137577	0.2998935	0.53645533
0	0.2998935	0.53645533	0.40454322	0.53137577	0.39901483	0.7513203	0.2828993	0.7559364
0	0.2828993	0.7559364	0.39952394	0.7503808	0.39441884	1.0	0.26320213	1.0
0	0.3995357	0.75129956	0.5151431	0.74762297	0.5219905	0.99833333	0.39441884	1.0
0	0.40403408	0.53231525	0.50707424	0.5236218	0.5151431	0.74762297	0.39849392	0.751341
0	0.40794817	0.34920833	0.5016627	0.3445635	0.5075951	0.52360106	0.40403408	0.53231525
0	0.41125455	0.20014206	0.49715903	0.19580775	0.5016627	0.3445635	0.40794817	0.34920833
0	0.41491288	0.078642845	0.49349204	0.07184106	0.49715903	0.19580775	0.41230804	0.20101942
0	0.4160345	0.0032111476	0.414393	0.07866352	0.49349204	0.07184106	0.49101546	0.00023031936
0	0.4904946	0.00025102496	0.49349204	0.07184106	0.57056814	0.06969616	0.5639129	0.0
0	0.49297217	0.07186172	0.49717078	0.1967265	0.5804943	0.19433326	0.571088	0.06967549
0	0.49717078	0.1967265	0.5016744	0.3454823	0.5938732	0.34457564	0.5804943	0.19433326
0	0.5011535	0.345503	0.5938732	0.34457564	0.60966396	0.52046263	0.50761855	0.52543867
0	0.507086	0.52454054	0.60966396	0.52046263	0.6292475	0.7486022	0.5151665	0.74946046
0	0.5146457	0.74948114	0.6292475	0.7486022	0.6500829	0.99324113	0.5219905	0.99833333
0	0.6292475	0.7486022	0.74221534	0.74227273	0.77609295	0.98823166	0.6500829	0.99324113
0	0.60966396	0.52046263	0.7122653	0.5182223	0.74221534	0.74227273	0.6292475	0.7486022
0	0.5938732	0.34457564	0.6881437	0.34266642	0.71278626	0.5182015	0.60966396	0.52046263
0	0.5805061	0.19525203	0.6674864	0.19363365	0.6876229	0.34268713	0.5938732	0.34457564
0	0.57054466	0.06785864	0.65182096	0.06830546	0.6674747	0.19271487	0.58051777	0.19617179
0	0.5644338	0.0	0.57055646	0.0687774	0.6523408	0.0682848	0.64149827	0.0
