0	0.33828634	0.022627434	0.3339571	0.116453655	0.41378313	0.102534436	0.41249323	0.011402901
0	0.3339571	0.116453655	0.3283233	0.23722893	0.41403532	0.2261089	0.41378313	0.102534436
0	0.3283233	0.23722893	0.32117623	0.39144346	0.4146282	0.37823027	0.41403532	0.2261089
0	0.32117623	0.39144346	0.41458374	0.37731463	0.4158741	0.5653069	0.31199867	0.57917345
0	0.31199867	0.57917345	0.4163932	0.5652284	0.4174753	0.7919968	0.30101213	0.8050001
0	0.30101213	0.8050001	0.4179944	0.7919183	0.41932875	1.0	0.29011455	1.0
0	0.41794994	0.79100263	0.5339375	0.7789926	0.5469857	0.9938039	0.41932875	1.0
0	0.41634873	0.56431276	0.41743085	0.7910811	0.5339375	0.7789926	0.51966053	0.5496082
0	0.4146282	0.37823027	0.41582963	0.56439126	0.51966053	0.5496082	0.5091184	0.3648601
0	0.41356075	0.22710405	0.49970385	0.21407405	0.50864375	0.36585423	0.4146282	0.37823027
0	0.41378313	0.102534436	0.49148926	0.088012494	0.49970385	0.21407405	0.4141243	0.22794117
0	0.41197512	0.011481271	0.41378313	0.102534436	0.49148926	0.088012494	0.48721924	9.98483e-05
0	0.48721924	9.98483e-05	0.49148926	0.088012494	0.5709306	0.07691857	0.5598699	0.0
0	0.49148926	0.088012494	0.49974832	0.21498969	0.58451205	0.20585781	0.5709306	0.07691857
0	0.49974832	0.21498969	0.58451205	0.20585781	0.6017546	0.35638314	0.5086882	0.36676988
0	0.5092073	0.36669135	0.6017546	0.35638314	0.623535	0.535741	0.519705	0.5505238
0	0.519705	0.5505238	0.623535	0.535741	0.6500595	0.7697303	0.53346384	0.77998656
0	0.53346384	0.77998656	0.6500595	0.7697303	0.6746426	0.97449446	0.5469857	0.9938039
0	0.6500595	0.7697303	0.76681936	0.75206923	0.80178046	0.9552637	0.6746426	0.97449446
0	0.623535	0.535741	0.7274993	0.52370477	0.76681936	0.75206923	0.6500595	0.7697303
0	0.6017991	0.3572988	0.69746083	0.3465185	0.7274993	0.52370477	0.623535	0.535741
0	0.58446765	0.20494217	0.67139566	0.19732866	0.69746083	0.3465185	0.6018436	0.35821444
0	0.5709306	0.07691857	0.58446765	0.20494217	0.67139566	0.19732866	0.6495117	0.069645256
0	0.5598699	0.0	0.5709306	0.07691857	0.6495117	0.069645256	0.6335577	0.0
