0	0.34830692	0.0	0.42382696	0.0	0.4215248	0.07558267	0.34130996	0.07762526
0	0.34130996	0.07762526	0.4215248	0.07558267	0.41701186	0.196867	0.33003396	0.19609234
0	0.33003396	0.19609234	0.41649088	0.19686235	0.41033876	0.34478748	0.3165873	0.34487143
0	0.3160663	0.3448668	0.4108597	0.34479213	0.40408933	0.52672005	0.29940003	0.5267067
0	0.29940003	0.5267067	0.40408933	0.52672005	0.3951272	0.746312	0.27898368	0.7452776
0	0.27898368	0.7452776	0.39565083	0.7453977	0.38659504	0.9980773	0.25534675	0.9969083
0	0.39564818	0.7463167	0.51126915	0.7482655	0.5141974	0.9992137	0.38659504	0.9980773
0	0.4035657	0.5276344	0.50670254	0.52395695	0.51126915	0.7482655	0.39460617	0.7463074
0	0.41033876	0.34478748	0.50409013	0.34470344	0.5072235	0.5239616	0.4035657	0.5276344
0	0.4159725	0.19593872	0.501912	0.19578516	0.50409013	0.34470344	0.41033876	0.34478748
0	0.4215274	0.07466368	0.5001829	0.07168718	0.501912	0.19578516	0.41701186	0.196867
0	0.42382696	0.0	0.42100742	0.07465904	0.5001829	0.07168718	0.49882597	0.0
0	0.498305	0.0	0.5001829	0.07168718	0.5772633	0.0732927	0.5717411	0.0006325964
0	0.49966294	0.07168255	0.5019094	0.19670413	0.58523875	0.19836533	0.57778335	0.07329734
0	0.5019094	0.19670413	0.50408757	0.34562245	0.5962655	0.34920147	0.58523875	0.19836533
0	0.50356656	0.3456178	0.5962655	0.34920147	0.60930264	0.5257898	0.50721824	0.5257996
0	0.5066999	0.524876	0.60930264	0.5257898	0.62531483	0.7547954	0.51126385	0.7501035
0	0.51074284	0.75009876	0.62531483	0.7547954	0.6423208	1.0	0.5141974	0.9992137
0	0.62531483	0.7547954	0.7383387	0.75396395	0.7683612	1.0	0.6423208	1.0
0	0.60930264	0.5257898	0.7119	0.5285416	0.7383387	0.75396395	0.62531483	0.7547954
0	0.5962655	0.34920147	0.69053006	0.35187903	0.71242106	0.5285462	0.60930264	0.5257898
0	0.5852362	0.19928432	0.6722087	0.20189798	0.6900091	0.3518744	0.5962655	0.34920147
0	0.57726854	0.071454726	0.65850705	0.07585533	0.67221135	0.200979	0.5852335	0.20020431
0	0.57226205	0.00063723675	0.5772659	0.07237372	0.65902704	0.075859964	0.6493451	0.0013237797
