0	0.3634519	0.0	0.43884748	0.0	0.43427655	0.068889365	0.35411173	0.06348759
0	0.35411173	0.06348759	0.43427655	0.068889365	0.42615685	0.18958734	0.33932227	0.18074477
0	0.33932227	0.18074477	0.4256367	0.18953435	0.41508645	0.3366842	0.32146215	0.32807076
0	0.320942	0.32801777	0.4156066	0.33673716	0.403426	0.5177855	0.29888186	0.50806004
0	0.29888186	0.50806004	0.403426	0.5177855	0.3879347	0.7362424	0.2719826	0.72443473
0	0.2719826	0.72443473	0.38848487	0.73537785	0.3719144	0.986868	0.24088237	0.97352463
0	0.38845485	0.73629534	0.50385785	0.74896765	0.49930647	0.9998407	0.3719144	0.986868
0	0.40287584	0.51865	0.50597966	0.52454567	0.50385785	0.74896765	0.38741457	0.7361894
0	0.41508645	0.3366842	0.50871074	0.34529763	0.5064997	0.5245986	0.40287584	0.51865
0	0.42514658	0.18856394	0.51097184	0.1963832	0.50871074	0.34529763	0.41508645	0.3366842
0	0.43430653	0.06797188	0.51294196	0.072296396	0.51097184	0.1963832	0.42615685	0.18958734
0	0.43884748	0.0	0.43378738	0.067919016	0.51294196	0.072296396	0.5137229	0.0005656586
0	0.5132028	0.0005126946	0.51294196	0.072296396	0.5898679	0.08105046	0.5865179	0.007978531
0	0.5124228	0.072243534	0.5109418	0.19730066	0.59410644	0.20669003	0.59038705	0.08110334
0	0.5109418	0.19730066	0.50868076	0.34621513	0.6006247	0.35834056	0.59410644	0.20669003
0	0.50816065	0.34616214	0.6006247	0.35834056	0.60838324	0.5358942	0.50643975	0.5264336
0	0.5059497	0.52546316	0.60838324	0.5358942	0.6175514	0.7660686	0.5037978	0.75080264
0	0.5032777	0.7507497	0.6175514	0.7660686	0.62721866	1.0	0.49930647	0.9998407
0	0.6175514	0.7660686	0.7304437	0.7757236	0.7530514	1.0	0.62721866	1.0
0	0.60838324	0.5358942	0.71075684	0.5481602	0.7304437	0.7757236	0.6175514	0.7660686
0	0.6006247	0.35834056	0.694679	0.36975938	0.71127695	0.54821324	0.60838324	0.5358942
0	0.5940764	0.20760752	0.6808509	0.21828601	0.6941589	0.36970642	0.6006247	0.35834056
0	0.5899279	0.07921553	0.670923	0.09114655	0.6808809	0.21736854	0.5940464	0.208526
0	0.587038	0.008031501	0.58989793	0.080133006	0.6714421	0.09119943	0.6639939	0.015868103
